id,x,y,z,dest,phase,AuRec,AuFA,tons,co3,orgc,sulf,Mcost,Pcost,Tcost,Tvalue,Bvalue,rc_Stockpile,rc_RockChar,blockvalue,destination,period
69108,90,59,58,4,3,0.0,0.00386,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,5
69109,90,60,58,4,3,0.0,0.00311,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69110,90,61,58,4,3,0.0,0.00251,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69111,90,62,58,4,3,0.0,0.0023,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69112,90,63,58,4,3,0.0,0.00279,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,5
69113,90,64,58,4,3,0.0,0.0036,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69114,90,65,58,4,3,0.0,0.00309,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69115,90,66,58,4,3,0.0,0.00283,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69116,90,67,58,4,3,0.0,0.00322,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69117,90,68,58,4,3,0.0,0.00418,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69118,90,69,58,4,3,0.0,0.00232,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69119,90,70,58,4,3,0.0,0.00221,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69120,90,71,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69121,90,72,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69122,91,55,58,4,3,0.0,0.00484,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69123,91,56,58,4,3,0.0,0.00462,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69124,91,57,58,4,3,0.0,0.00372,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69125,91,58,58,4,3,0.0,0.00318,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69126,91,59,58,4,3,0.0,0.00302,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69127,91,60,58,4,3,0.0,0.00259,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69128,91,61,58,4,3,0.0,0.00283,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69129,91,62,58,4,3,0.0,0.00271,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69130,91,63,58,4,3,0.0,0.0032,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69131,91,64,58,4,3,0.0,0.00298,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69132,91,65,58,4,3,0.0,0.00315,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69133,91,66,58,4,3,0.0,0.00358,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69134,91,67,58,4,3,0.0,0.00251,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69135,91,68,58,4,3,0.0,0.0019,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69136,91,69,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69137,91,70,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69138,91,71,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69139,92,47,58,4,3,0.0,0.00329,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69140,92,48,58,4,3,0.0,0.00322,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69141,92,53,58,4,3,0.0,0.00569,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69142,92,54,58,4,3,0.0,0.00596,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69143,92,55,58,4,3,0.0,0.00511,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69144,92,56,58,4,3,0.0,0.00356,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69145,92,57,58,4,3,0.0,0.0032,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69146,92,58,58,4,3,0.0,0.00322,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69147,92,59,58,4,3,0.0,0.00266,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69148,92,60,58,4,3,0.0,0.00274,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69149,92,61,58,4,3,0.0,0.00261,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69150,92,62,58,4,3,0.0,0.00321,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69151,92,63,58,4,3,0.0,0.00351,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69152,92,64,58,4,3,0.0,0.00303,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69153,92,65,58,4,3,0.0,0.00263,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69154,92,66,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69155,92,67,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69156,92,68,58,4,3,0.0,0.00166,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69157,92,69,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69158,93,46,58,4,3,0.0,0.0059,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69159,93,47,58,4,3,0.0,0.00412,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69160,93,48,58,4,3,0.0,0.00527,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69161,93,53,58,4,3,0.0,0.00538,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69162,93,54,58,4,3,0.0,0.00486,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69163,93,55,58,4,3,0.0,0.00373,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69164,93,56,58,4,3,0.0,0.00332,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69165,93,57,58,4,3,0.0,0.00403,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69166,93,58,58,4,3,0.0,0.00337,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69167,93,59,58,4,3,0.0,0.00291,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69168,93,60,58,4,3,0.0,0.00236,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69169,93,61,58,4,3,0.0,0.00241,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69170,93,62,58,4,3,0.0,0.00184,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69171,93,63,58,4,3,0.0,0.00191,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69172,93,64,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69173,93,65,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69174,93,66,58,4,3,0.0,0.00169,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69175,93,67,58,4,3,0.0,0.00167,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69176,93,68,58,4,3,0.0,0.00168,1882.35295,8.2,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69177,94,46,58,4,3,0.0,0.00528,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69178,94,47,58,4,3,0.0,0.00377,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69179,94,48,58,4,3,0.0,0.00469,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69180,94,51,58,4,3,0.0,0.00497,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69181,94,52,58,4,3,0.0,0.00487,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69182,94,53,58,4,3,0.0,0.00431,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69183,94,54,58,4,3,0.0,0.00392,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69184,94,55,58,4,3,0.0,0.0036,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69185,94,56,58,4,3,0.0,0.00537,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69186,94,57,58,4,3,0.0,0.00471,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69187,94,58,58,4,3,0.0,0.00401,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69188,94,59,58,4,3,0.0,0.00408,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69189,94,60,58,4,3,0.0,0.00199,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69190,94,61,58,4,3,0.0,0.00186,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69191,94,62,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69192,94,64,58,4,3,0.0,0.0017,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69193,94,65,58,4,3,0.0,0.00169,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69194,94,66,58,4,3,0.0,0.0017,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69195,94,67,58,4,3,0.0,0.00172,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69196,95,44,58,4,3,0.0,0.00549,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69197,95,46,58,4,3,0.0,0.0055,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69198,95,51,58,4,3,0.0,0.00371,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69199,95,52,58,4,3,0.0,0.00417,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69200,95,53,58,4,3,0.0,0.00443,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,10
69201,95,54,58,4,3,0.0,0.00526,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69202,95,58,58,4,3,0.0,0.00318,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69203,95,59,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69204,95,60,58,4,3,0.0,0.0016,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69205,95,65,58,4,3,0.0,0.00174,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69206,96,42,58,4,3,0.0,0.00514,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,0
69207,96,43,58,4,3,0.0,0.00552,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69208,96,44,58,4,3,0.0,0.00599,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69209,96,45,58,4,3,0.0,0.00501,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69210,96,50,58,4,3,0.0,0.00306,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69211,96,51,58,4,3,0.0,0.0026,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69212,96,52,58,4,3,0.0,0.00281,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69213,96,57,58,4,3,0.0,0.00268,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69214,96,58,58,4,3,0.0,0.00278,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69215,96,59,58,4,3,0.0,0.00306,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69216,97,41,58,4,3,0.0,0.00529,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,4
69217,97,43,58,4,3,0.0,0.00589,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69218,97,44,58,4,3,0.0,0.00538,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69219,97,48,58,4,3,0.0,0.00508,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69220,97,49,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69221,97,50,58,4,3,0.0,0.00191,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69222,97,51,58,4,3,0.0,0.00208,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69223,97,52,58,4,3,0.0,0.00545,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69224,97,55,58,4,3,0.0,0.003,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69225,97,56,58,4,3,0.0,0.00324,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69226,97,57,58,4,3,0.0,0.00283,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69227,98,37,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,6
69228,98,38,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,4
69229,98,40,58,4,3,0.0,0.00523,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69230,98,41,58,4,3,0.0,0.00499,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,6
69231,98,43,58,4,3,0.0,0.00471,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69232,98,47,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69233,98,48,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69234,98,49,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69235,98,50,58,4,3,0.0,0.00459,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69236,98,51,58,4,3,0.0,0.00204,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69237,98,52,58,4,3,0.0,0.00346,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69238,98,53,58,4,3,0.0,0.00365,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69239,98,54,58,4,3,0.0,0.00319,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69240,98,55,58,4,3,0.0,0.00299,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69241,99,33,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,7
69242,99,34,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69243,99,35,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69244,99,36,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69245,99,37,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69246,99,38,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69247,99,39,58,4,3,0.0,0.00379,1882.35295,8.2,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,7
69248,99,40,58,4,3,0.0,0.00463,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69249,99,41,58,4,3,0.0,0.00472,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69250,99,42,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69251,99,45,58,4,3,0.0,0.00491,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69252,99,46,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,7
69253,99,47,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,10
69254,99,48,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69255,99,49,58,4,3,0.0,0.00378,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69256,99,50,58,4,3,0.0,0.00515,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69257,99,51,58,4,3,0.0,0.00343,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69258,100,25,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69259,100,26,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69260,100,27,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69261,100,28,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69262,100,29,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69263,100,30,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69264,100,31,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,10
69265,100,32,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,7
69266,100,33,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,10
69267,100,34,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69268,100,35,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69269,100,36,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69270,100,37,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69271,100,38,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69272,100,39,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69273,100,40,58,4,3,0.0,0.00411,1882.35295,8.2,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69274,100,41,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69275,100,44,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
69276,100,45,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,8
69277,100,46,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,10
69278,100,47,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,
69279,101,25,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69280,101,26,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69281,101,27,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69282,101,28,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69283,101,29,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69284,101,30,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69285,101,31,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,
69286,101,32,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,10
69287,101,33,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,10
69288,101,34,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,10
69289,101,35,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,8
69290,101,36,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69291,101,37,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69292,101,38,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69293,101,39,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69294,101,40,58,4,3,0.0,0.0,1882.35295,16.3,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69295,101,41,58,4,3,0.0,0.0,1882.35295,8.2,0.0,0.0,1.717,0.033,0.0,-1.75,-3294,1,cov,-3294,4,9
69296,101,42,58,4,3,0.0,0.0034,2253.5212,8.2,0.0,0.0,1.747,0.033,0.0,-1.78,-4011,1,ow,-4011,4,9
