id,x,y,z,blockvalue,ton,destination,Au(oz/ton),period
96129,47,105,17,-1375,1041.67,0,0.0,
96130,14,106,17,3302,1041.67,1,0.029,9
96131,15,106,17,9208,1041.67,1,0.036,9
96132,17,106,17,25240,1041.67,1,0.055,7
96133,18,106,17,37052,1041.67,1,0.069,5
96134,19,106,17,51396,1041.67,1,0.086,1
96135,20,106,17,66583,1041.67,1,0.104,1
96136,21,106,17,75021,1041.67,1,0.114,1
96137,22,106,17,84302,1041.67,1,0.125,1
96138,23,106,17,61521,1041.67,1,0.098,1
96139,24,106,17,27771,1041.67,1,0.058,1
96140,25,106,17,19333,1041.67,1,0.048,0
96141,26,106,17,52240,1041.67,1,0.087,0
96142,27,106,17,73333,1041.67,1,0.112,0
96143,28,106,17,80083,1041.67,1,0.12,0
96144,29,106,17,56458,1041.67,1,0.092,0
96145,30,106,17,-1375,1041.67,0,0.048,0
96146,31,106,17,-1375,1041.67,0,0.026,0
96147,32,106,17,-1375,1041.67,0,0.022,1
96148,33,106,17,-1375,1041.67,0,0.02,1
96149,34,106,17,-1375,1041.67,0,0.016,1
96150,35,106,17,-1375,1041.67,0,0.01,1
96151,36,106,17,-1375,1041.67,0,0.002,1
96152,37,106,17,-1375,1041.67,0,0.002,1
96153,38,106,17,-1375,1041.67,0,0.002,3
96154,39,106,17,-1375,1041.67,0,0.001,5
96155,40,106,17,-1375,1041.67,0,0.001,7
96156,41,106,17,-1375,1041.67,0,0.001,8
96157,42,106,17,-1375,1041.67,0,0.0,8
96158,43,106,17,-1375,1041.67,0,0.0,9
96159,44,106,17,-1375,1041.67,0,0.0,9
96160,45,106,17,-1375,1041.67,0,0.0,
96161,14,107,17,7521,1041.67,1,0.034,9
96162,17,107,17,28615,1041.67,1,0.059,7
96163,18,107,17,37896,1041.67,1,0.07,5
96164,19,107,17,49708,1041.67,1,0.084,3
96165,20,107,17,69115,1041.67,1,0.107,1
96166,21,107,17,89365,1041.67,1,0.131,1
96167,22,107,17,80927,1041.67,1,0.121,1
96168,23,107,17,47177,1041.67,1,0.081,1
96169,24,107,17,21021,1041.67,1,0.05,1
96170,25,107,17,15115,1041.67,1,0.043,1
96171,26,107,17,29458,1041.67,1,0.06,1
96172,27,107,17,48021,1041.67,1,0.082,1
96173,28,107,17,52240,1041.67,1,0.087,1
96174,29,107,17,42958,1041.67,1,0.076,1
96175,30,107,17,-1375,1041.67,0,0.057,1
96176,31,107,17,-1375,1041.67,0,0.037,1
96177,32,107,17,-1375,1041.67,0,0.027,1
96178,33,107,17,-1375,1041.67,0,0.022,1
96179,34,107,17,-1375,1041.67,0,0.017,1
96180,35,107,17,-1375,1041.67,0,0.012,1
96181,36,107,17,-1375,1041.67,0,0.002,1
96182,37,107,17,-1375,1041.67,0,0.002,1
96183,38,107,17,-1375,1041.67,0,0.002,3
96184,39,107,17,-1375,1041.67,0,0.001,6
96185,40,107,17,-1375,1041.67,0,0.001,8
96186,41,107,17,-1375,1041.67,0,0.001,8
96187,42,107,17,-1375,1041.67,0,0.0,9
96188,43,107,17,-1375,1041.67,0,0.0,9
96189,44,107,17,-1375,1041.67,0,0.0,
96190,13,108,17,771,1041.67,1,0.026,9
96191,14,108,17,10052,1041.67,1,0.037,9
96192,17,108,17,31990,1041.67,1,0.063,6
96193,18,108,17,36208,1041.67,1,0.068,5
96194,19,108,17,42115,1041.67,1,0.075,3
96195,20,108,17,53083,1041.67,1,0.088,1
96196,21,108,17,80083,1041.67,1,0.12,1
96197,22,108,17,74177,1041.67,1,0.113,1
96198,23,108,17,48865,1041.67,1,0.083,1
96199,24,108,17,-1375,1041.67,0,0.06,1
96200,25,108,17,26083,1041.67,1,0.056,1
96201,26,108,17,28615,1041.67,1,0.059,1
96202,27,108,17,29458,1041.67,1,0.06,1
96203,28,108,17,31990,1041.67,1,0.063,1
96204,29,108,17,30302,1041.67,1,0.061,1
96205,30,108,17,-1375,1041.67,0,0.054,1
96206,31,108,17,-1375,1041.67,0,0.04,1
96207,32,108,17,-1375,1041.67,0,0.03,1
96208,33,108,17,-1375,1041.67,0,0.025,1
96209,34,108,17,-1375,1041.67,0,0.019,1
96210,35,108,17,-1375,1041.67,0,0.015,1
96211,36,108,17,-1375,1041.67,0,0.003,1
96212,37,108,17,-1375,1041.67,0,0.002,3
96213,38,108,17,-1375,1041.67,0,0.002,5
96214,39,108,17,-1375,1041.67,0,0.001,8
96215,40,108,17,-1375,1041.67,0,0.001,8
96216,41,108,17,-1375,1041.67,0,0.0,9
96217,42,108,17,-1375,1041.67,0,0.0,9
96218,43,108,17,-1375,1041.67,0,0.0,
96219,13,109,17,1615,1041.67,1,0.027,9
96220,14,109,17,9208,1041.67,1,0.036,9
96221,17,109,17,28615,1041.67,1,0.059,7
96222,20,109,17,24396,1041.67,1,0.054,3
96223,21,109,17,48865,1041.67,1,0.083,3
96224,22,109,17,52240,1041.67,1,0.087,3
96225,23,109,17,39583,1041.67,1,0.072,3
96226,24,109,17,22708,1041.67,1,0.052,5
96227,25,109,17,17646,1041.67,1,0.046,3
96228,26,109,17,-1375,1041.67,0,0.051,3
96229,27,109,17,19333,1041.67,1,0.048,1
96230,28,109,17,20177,1041.67,1,0.049,1
96231,29,109,17,21021,1041.67,1,0.05,1
96232,30,109,17,-1375,1041.67,0,0.044,1
96233,31,109,17,-1375,1041.67,0,0.038,1
96234,32,109,17,-1375,1041.67,0,0.032,1
96235,33,109,17,-1375,1041.67,0,0.026,1
96236,34,109,17,-1375,1041.67,0,0.02,1
96237,35,109,17,-1375,1041.67,0,0.017,1
96238,36,109,17,-1375,1041.67,0,0.003,3
96239,37,109,17,-1375,1041.67,0,0.003,5
96240,38,109,17,-1375,1041.67,0,0.001,8
96241,39,109,17,-1375,1041.67,0,0.0,8
96242,40,109,17,-1375,1041.67,0,0.0,9
96243,41,109,17,-1375,1041.67,0,0.0,9
96244,42,109,17,-1375,1041.67,0,0.0,
96245,20,110,17,24396,1041.67,1,0.054,7
96246,21,110,17,53927,1041.67,1,0.089,3
96247,22,110,17,43802,1041.67,1,0.077,4
96248,23,110,17,30302,1041.67,1,0.061,7
96249,24,110,17,12583,1041.67,1,0.04,7
96250,25,110,17,-1375,1041.67,0,0.034,5
96251,26,110,17,-1375,1041.67,0,0.035,3
96252,27,110,17,-1375,1041.67,0,0.037,3
96253,28,110,17,11740,1041.67,1,0.039,1
96254,29,110,17,10052,1041.67,1,0.037,1
96255,30,110,17,-1375,1041.67,0,0.035,1
96256,31,110,17,-1375,1041.67,0,0.032,1
96257,32,110,17,-1375,1041.67,0,0.028,1
96258,33,110,17,-1375,1041.67,0,0.025,1
96259,34,110,17,-1375,1041.67,0,0.023,1
96260,35,110,17,-1375,1041.67,0,0.004,3
96261,36,110,17,-1375,1041.67,0,0.004,5
96262,37,110,17,-1375,1041.67,0,0.004,8
96263,38,110,17,-1375,1041.67,0,0.0,8
96264,39,110,17,-1375,1041.67,0,0.0,9
96265,40,110,17,-1375,1041.67,0,0.0,9
96266,41,110,17,-1375,1041.67,0,0.0,
96267,20,111,17,31990,1041.67,1,0.063,6
96268,21,111,17,43802,1041.67,1,0.077,4
96269,22,111,17,39583,1041.67,1,0.072,5
96270,23,111,17,22708,1041.67,1,0.052,8
96271,24,111,17,8365,1041.67,1,0.035,8
96272,25,111,17,7521,1041.67,1,0.034,8
96273,26,111,17,-1375,1041.67,0,0.03,7
96274,27,111,17,-1375,1041.67,0,0.027,5
96275,28,111,17,4990,1041.67,1,0.031,3
96276,29,111,17,-1375,1041.67,0,0.03,3
96277,30,111,17,-1375,1041.67,0,0.026,1
96278,31,111,17,-1375,1041.67,0,0.024,1
96279,32,111,17,-1375,1041.67,0,0.022,1
96280,33,111,17,-1375,1041.67,0,0.021,1
96281,34,111,17,-1375,1041.67,0,0.008,3
96282,35,111,17,-1375,1041.67,0,0.004,5
96283,36,111,17,-1375,1041.67,0,0.004,8
96284,37,111,17,-1375,1041.67,0,0.002,8
96285,38,111,17,-1375,1041.67,0,0.002,9
96286,39,111,17,-1375,1041.67,0,0.0,9
96287,40,111,17,-1375,1041.67,0,0.0,
96288,20,112,17,36208,1041.67,1,0.068,5
96289,21,112,17,37052,1041.67,1,0.069,5
96290,22,112,17,31146,1041.67,1,0.062,6
96291,23,112,17,17646,1041.67,1,0.046,8
96292,24,112,17,10052,1041.67,1,0.037,8
96293,25,112,17,-1375,1041.67,0,0.033,8
96294,26,112,17,-1375,1041.67,0,0.026,8
96295,27,112,17,-1375,1041.67,0,0.026,8
96296,28,112,17,-1375,1041.67,0,0.024,6
96297,29,112,17,-1375,1041.67,0,0.024,5
96298,30,112,17,-1375,1041.67,0,0.019,3
96299,31,112,17,-1375,1041.67,0,0.015,3
96300,32,112,17,-1375,1041.67,0,0.015,3
96301,33,112,17,-1375,1041.67,0,0.007,5
96302,34,112,17,-1375,1041.67,0,0.007,5
96303,35,112,17,-1375,1041.67,0,0.003,8
96304,36,112,17,-1375,1041.67,0,0.002,8
96305,37,112,17,-1375,1041.67,0,0.002,9
96306,38,112,17,-1375,1041.67,0,0.002,9
96307,39,112,17,-1375,1041.67,0,0.0,
96308,19,113,17,29458,1041.67,1,0.06,7
96309,20,113,17,56458,1041.67,1,0.092,5
96310,21,113,17,52240,1041.67,1,0.087,5
96311,22,113,17,29458,1041.67,1,0.06,7
96312,23,113,17,13427,1041.67,1,0.041,8
96313,24,113,17,4990,1041.67,1,0.031,8
96314,25,113,17,-1375,1041.67,0,0.03,8
96315,26,113,17,-1375,1041.67,0,0.027,8
96316,27,113,17,-1375,1041.67,0,0.036,9
96317,28,113,17,-1375,1041.67,0,0.025,8
96318,29,113,17,-1375,1041.67,0,0.018,8
96319,30,113,17,-1375,1041.67,0,0.01,6
96320,31,113,17,-1375,1041.67,0,0.005,6
96321,32,113,17,-1375,1041.67,0,0.006,5
96322,33,113,17,-1375,1041.67,0,0.006,8
96323,34,113,17,-1375,1041.67,0,0.007,8
96324,35,113,17,-1375,1041.67,0,0.006,8
96325,36,113,17,-1375,1041.67,0,0.003,9
96326,37,113,17,-1375,1041.67,0,0.002,9
96327,20,114,17,52240,1041.67,1,0.087,5
96328,21,114,17,49708,1041.67,1,0.084,5
96329,22,114,17,26083,1041.67,1,0.056,7
96330,23,114,17,-1375,1041.67,0,0.029,8
96331,24,114,17,-1375,1041.67,0,0.024,8
96332,25,114,17,-1375,1041.67,0,0.028,8
96333,26,114,17,-1375,1041.67,0,0.026,8
96334,27,114,17,-1375,1041.67,0,0.027,9
96335,28,114,17,-1375,1041.67,0,0.024,9
96336,29,114,17,-1375,1041.67,0,0.016,9
96337,30,114,17,-1375,1041.67,0,0.007,9
96338,31,114,17,-1375,1041.67,0,0.002,9
96339,32,114,17,-1375,1041.67,0,0.004,8
96340,33,114,17,-1375,1041.67,0,0.006,8
96341,34,114,17,-1375,1041.67,0,0.006,9
96342,35,114,17,-1375,1041.67,0,0.003,9
96343,36,114,17,-1375,1041.67,0,0.003,9
96344,20,115,17,25240,1041.67,1,0.055,8
96345,21,115,17,26083,1041.67,1,0.056,8
96346,22,115,17,15115,1041.67,1,0.043,8
96347,23,115,17,-1375,1041.67,0,0.029,8
96348,24,115,17,-1375,1041.67,0,0.025,8
96349,25,115,17,-1375,1041.67,0,0.027,8
96350,26,115,17,-73,1041.67,1,0.025,9
96351,27,115,17,-1375,1041.67,0,0.024,9
96352,28,115,17,-1375,1041.67,0,0.021,9
96353,29,115,17,-1375,1041.67,0,0.016,9
96354,30,115,17,-1375,1041.67,0,0.009,9
96355,32,115,17,-1375,1041.67,0,0.007,9
96356,33,115,17,-1375,1041.67,0,0.009,9
96357,20,116,17,7521,1041.67,1,0.034,9
96358,21,116,17,12583,1041.67,1,0.04,9
96359,22,116,17,-1375,1041.67,0,0.037,8
96360,23,116,17,-1375,1041.67,0,0.031,8
96361,24,116,17,-1375,1041.67,0,0.029,8
96362,25,116,17,-1375,1041.67,0,0.028,9
96363,26,116,17,-73,1041.67,1,0.025,9
96364,27,116,17,-1375,1041.67,0,0.022,9
96365,28,116,17,-1375,1041.67,0,0.022,9
96366,29,116,17,-1375,1041.67,0,0.019,9
96367,20,117,17,-1375,1041.67,0,0.025,9
96368,21,117,17,6677,1041.67,1,0.033,9
96369,22,117,17,-1375,1041.67,0,0.033,9
96370,23,117,17,-1375,1041.67,0,0.031,9
96371,24,117,17,-1375,1041.67,0,0.029,9
96372,25,117,17,-1375,1041.67,0,0.03,9
96373,26,117,17,-1375,1041.67,0,0.024,9
96374,27,117,17,-1375,1041.67,0,0.021,9
96375,28,117,17,-1375,1041.67,0,0.023,9
96376,20,118,17,2458,1041.67,1,0.028,9
96377,21,118,17,5833,1041.67,1,0.032,9
96378,22,118,17,-1375,1041.67,0,0.033,9
96379,23,118,17,1615,1041.67,1,0.027,9
96380,24,118,17,771,1041.67,1,0.026,9
96381,25,118,17,-1375,1041.67,0,0.027,9
96382,26,118,17,-1375,1041.67,0,0.025,9
96383,27,118,17,-1375,1041.67,0,0.024,9
96384,22,119,17,-1375,1041.67,0,0.028,9
96385,23,119,17,1615,1041.67,1,0.027,9
96386,24,119,17,-1375,1041.67,0,0.024,9
96387,25,119,17,-1375,1041.67,0,0.024,9
96388,26,119,17,-1375,1041.67,0,0.024,9
96389,34,151,17,-1375,1041.67,0,0.012,9
96390,35,151,17,-1375,1041.67,0,0.017,9
96391,36,151,17,-1375,1041.67,0,0.019,9
96392,34,152,17,-1375,1041.67,0,0.019,9
96393,35,152,17,-1375,1041.67,0,0.022,9
96394,36,152,17,-1375,1041.67,0,0.023,9
96395,34,153,17,771,1041.67,1,0.026,9
96396,35,153,17,-1375,1041.67,0,0.028,9
96397,36,153,17,-1375,1041.67,0,0.027,9
96398,44,153,17,-1375,1041.67,0,0.012,
96399,45,153,17,-1375,1041.67,0,0.021,9
96400,46,153,17,2458,1041.67,1,0.028,
96401,47,153,17,5833,1041.67,1,0.032,
96402,34,154,17,-1375,1041.67,0,0.029,9
96403,35,154,17,-1375,1041.67,0,0.025,9
96404,36,154,17,-1375,1041.67,0,0.029,9
96405,43,154,17,-1375,1041.67,0,0.014,9
96406,44,154,17,-1375,1041.67,0,0.023,9
96407,45,154,17,-1375,1041.67,0,0.021,9
96408,46,154,17,2458,1041.67,1,0.028,9
96409,47,154,17,6677,1041.67,1,0.033,9
96410,48,154,17,-1375,1041.67,0,0.036,
96411,34,155,17,3302,1041.67,1,0.029,9
96412,35,155,17,-1375,1041.67,0,0.017,9
96413,36,155,17,-1375,1041.67,0,0.029,9
96414,38,155,17,6677,1041.67,1,0.033,9
96415,42,155,17,-1375,1041.67,0,0.019,9
96416,43,155,17,-917,1041.67,1,0.024,9
96417,44,155,17,4990,1041.67,1,0.031,9
96418,45,155,17,8365,1041.67,1,0.035,9
96419,46,155,17,9208,1041.67,1,0.036,9
96420,47,155,17,4990,1041.67,1,0.031,9
96421,48,155,17,5833,1041.67,1,0.032,9
96422,49,155,17,-1375,1041.67,0,0.032,
96423,34,156,17,-1375,1041.67,0,0.032,9
96424,35,156,17,-1375,1041.67,0,0.03,9
96425,36,156,17,4146,1041.67,1,0.03,9
96426,37,156,17,8365,1041.67,1,0.035,9
96427,38,156,17,10052,1041.67,1,0.037,9
96428,39,156,17,10052,1041.67,1,0.037,9
96429,40,156,17,7521,1041.67,1,0.034,9
96430,41,156,17,6677,1041.67,1,0.033,9
96431,42,156,17,-1375,1041.67,0,0.033,9
96432,43,156,17,9208,1041.67,1,0.036,9
96433,44,156,17,15115,1041.67,1,0.043,9
96434,45,156,17,15958,1041.67,1,0.044,9
96435,46,156,17,15115,1041.67,1,0.043,9
96436,47,156,17,13427,1041.67,1,0.041,9
96437,48,156,17,-1375,1041.67,0,0.032,9
96438,49,156,17,-1375,1041.67,0,0.035,9
96439,50,156,17,-1375,1041.67,0,0.037,
96440,37,157,17,11740,1041.67,1,0.039,9
96441,38,157,17,13427,1041.67,1,0.041,9
96442,39,157,17,15958,1041.67,1,0.044,8
96443,40,157,17,18490,1041.67,1,0.047,8
96444,41,157,17,19333,1041.67,1,0.048,8
96445,42,157,17,21865,1041.67,1,0.051,8
96446,43,157,17,24396,1041.67,1,0.054,8
96447,44,157,17,24396,1041.67,1,0.054,8
96448,45,157,17,26927,1041.67,1,0.057,8
96449,46,157,17,23552,1041.67,1,0.053,8
96450,47,157,17,21021,1041.67,1,0.05,9
96451,48,157,17,19333,1041.67,1,0.048,9
96452,49,157,17,-1375,1041.67,0,0.039,9
96453,50,157,17,-1375,1041.67,0,0.035,9
96454,51,157,17,-1375,1041.67,0,0.034,
96455,37,158,17,12583,1041.67,1,0.04,9
96456,38,158,17,15115,1041.67,1,0.043,9
96457,40,158,17,27771,1041.67,1,0.058,7
96458,41,158,17,32833,1041.67,1,0.064,7
96459,42,158,17,39583,1041.67,1,0.072,7
96460,43,158,17,42115,1041.67,1,0.075,5
96461,44,158,17,38740,1041.67,1,0.071,7
96462,45,158,17,39583,1041.67,1,0.072,7
96463,46,158,17,33677,1041.67,1,0.065,7
96464,47,158,17,29458,1041.67,1,0.06,8
96465,48,158,17,32833,1041.67,1,0.064,8
96466,49,158,17,-1375,1041.67,0,0.061,9
96467,50,158,17,-1375,1041.67,0,0.038,9
96468,51,158,17,-1375,1041.67,0,0.036,9
96469,40,159,17,35365,1041.67,1,0.067,5
96470,41,159,17,51396,1041.67,1,0.086,4
96471,42,159,17,64052,1041.67,1,0.101,4
96472,43,159,17,60677,1041.67,1,0.097,4
96473,44,159,17,54771,1041.67,1,0.09,4
96474,45,159,17,45490,1041.67,1,0.079,5
96475,46,159,17,43802,1041.67,1,0.077,5
96476,47,159,17,43802,1041.67,1,0.077,6
96477,48,159,17,37896,1041.67,1,0.07,7
96478,49,159,17,-1375,1041.67,0,0.058,8
96479,50,159,17,-1375,1041.67,0,0.042,9
96480,51,159,17,-1375,1041.67,0,0.039,9
96481,40,160,17,42115,1041.67,1,0.075,5
96482,41,160,17,72490,1041.67,1,0.111,4
96483,42,160,17,87677,1041.67,1,0.129,4
96484,43,160,17,81771,1041.67,1,0.122,4
96485,44,160,17,69958,1041.67,1,0.108,3
96486,45,160,17,56458,1041.67,1,0.092,3
96487,46,160,17,58990,1041.67,1,0.095,3
96488,47,160,17,46333,1041.67,1,0.08,4
96489,48,160,17,38740,1041.67,1,0.071,5
96490,49,160,17,29458,1041.67,1,0.06,7
96491,50,160,17,-1375,1041.67,0,0.047,8
96492,51,160,17,-1375,1041.67,0,0.043,9
96493,40,161,17,50552,1041.67,1,0.085,5
96494,41,161,17,90208,1041.67,1,0.132,4
96495,42,161,17,108771,1041.67,1,0.154,4
96496,43,161,17,105396,1041.67,1,0.15,3
96497,44,161,17,96115,1041.67,1,0.139,3
96498,45,161,17,78396,1041.67,1,0.118,3
96499,46,161,17,73333,1041.67,1,0.112,3
96500,47,161,17,58146,1041.67,1,0.094,3
96501,48,161,17,53083,1041.67,1,0.088,3
96502,49,161,17,37896,1041.67,1,0.07,5
96503,50,161,17,33677,1041.67,1,0.065,7
96504,51,161,17,31990,1041.67,1,0.063,7
96505,52,161,17,-1375,1041.67,0,0.059,7
96506,53,161,17,-1375,1041.67,0,0.045,7
96507,41,162,17,96115,1041.67,1,0.139,4
96508,42,162,17,117208,1041.67,1,0.164,4
96509,43,162,17,105396,1041.67,1,0.15,3
96510,44,162,17,92740,1041.67,1,0.135,3
96511,45,162,17,86833,1041.67,1,0.128,3
96512,46,162,17,90208,1041.67,1,0.132,2
96513,47,162,17,69958,1041.67,1,0.108,2
96514,48,162,17,48021,1041.67,1,0.082,3
96515,49,162,17,38740,1041.67,1,0.071,4
96516,50,162,17,-1375,1041.67,0,0.07,4
96517,51,162,17,35365,1041.67,1,0.067,4
96518,52,162,17,31990,1041.67,1,0.063,4
96519,53,162,17,-1375,1041.67,0,0.048,4
96520,54,162,17,-1375,1041.67,0,0.025,7
96521,55,162,17,-1375,1041.67,0,0.009,9
96522,42,163,17,97802,1041.67,1,0.141,4
96523,43,163,17,96115,1041.67,1,0.139,3
96524,44,163,17,88521,1041.67,1,0.13,3
96525,45,163,17,81771,1041.67,1,0.122,3
96526,46,163,17,85990,1041.67,1,0.127,2
96527,47,163,17,72490,1041.67,1,0.111,2
96528,48,163,17,48865,1041.67,1,0.083,3
96529,49,163,17,40427,1041.67,1,0.073,3
96530,50,163,17,-1375,1041.67,0,0.071,3
96531,51,163,17,-1375,1041.67,0,0.079,3
96532,52,163,17,38740,1041.67,1,0.071,3
96533,53,163,17,-1375,1041.67,0,0.052,3
96534,54,163,17,-1375,1041.67,0,0.031,4
96535,55,163,17,-1375,1041.67,0,0.014,7
96536,56,163,17,-1375,1041.67,0,0.008,9
96537,42,164,17,82615,1041.67,1,0.123,4
96538,43,164,17,85990,1041.67,1,0.127,3
96539,44,164,17,86833,1041.67,1,0.128,3
96540,45,164,17,97802,1041.67,1,0.141,3
96541,46,164,17,95271,1041.67,1,0.138,2
96542,47,164,17,82615,1041.67,1,0.123,2
96543,48,164,17,65740,1041.67,1,0.103,2
96544,49,164,17,-1375,1041.67,0,0.088,2
96545,50,164,17,54771,1041.67,1,0.09,2
96546,51,164,17,-1375,1041.67,0,0.102,2
96547,52,164,17,66583,1041.67,1,0.104,2
96548,53,164,17,-1375,1041.67,0,0.078,3
96549,54,164,17,-1375,1041.67,0,0.056,3
96550,55,164,17,-1375,1041.67,0,0.031,4
96551,56,164,17,-1375,1041.67,0,0.02,7
96552,57,164,17,-1375,1041.67,0,0.009,9
96553,43,165,17,79240,1041.67,1,0.119,3
96554,44,165,17,88521,1041.67,1,0.13,3
96555,45,165,17,106240,1041.67,1,0.151,3
96556,46,165,17,109615,1041.67,1,0.155,2
96557,47,165,17,103708,1041.67,1,0.148,2
96558,48,165,17,96115,1041.67,1,0.139,2
96559,49,165,17,90208,1041.67,1,0.132,2
96560,50,165,17,91052,1041.67,1,0.133,2
96561,51,165,17,92740,1041.67,1,0.135,2
96562,52,165,17,-1375,1041.67,0,0.132,2
96563,53,165,17,64052,1041.67,1,0.101,2
96564,54,165,17,-1375,1041.67,0,0.08,3
96565,55,165,17,-1375,1041.67,0,0.059,3
96566,56,165,17,-1375,1041.67,0,0.037,4
96567,57,165,17,-1375,1041.67,0,0.035,9
96568,44,166,17,103708,1041.67,1,0.148,3
96569,45,166,17,119740,1041.67,1,0.167,3
96570,46,166,17,126490,1041.67,1,0.175,2
96571,47,166,17,126490,1041.67,1,0.175,2
96572,48,166,17,123958,1041.67,1,0.172,2
96573,49,166,17,124802,1041.67,1,0.173,2
96574,50,166,17,131552,1041.67,1,0.181,2
96575,51,166,17,128177,1041.67,1,0.177,2
96576,52,166,17,-1375,1041.67,0,0.165,2
96577,53,166,17,-1375,1041.67,0,0.127,2
96578,54,166,17,-1375,1041.67,0,0.1,2
96579,55,166,17,-1375,1041.67,0,0.076,3
96580,56,166,17,-1375,1041.67,0,0.053,3
96581,57,166,17,-1375,1041.67,0,0.039,5
96582,58,166,17,-1375,1041.67,0,0.031,9
96583,44,167,17,104552,1041.67,1,0.149,4
96584,45,167,17,129865,1041.67,1,0.179,3
96585,46,167,17,136615,1041.67,1,0.187,3
96586,47,167,17,139990,1041.67,1,0.191,2
96587,48,167,17,141677,1041.67,1,0.193,2
96588,49,167,17,150958,1041.67,1,0.204,2
96589,50,167,17,161083,1041.67,1,0.216,2
96590,51,167,17,158552,1041.67,1,0.213,2
96591,52,167,17,143365,1041.67,1,0.195,2
96592,53,167,17,-1375,1041.67,0,0.152,2
96593,54,167,17,-1375,1041.67,0,0.118,2
96594,55,167,17,-1375,1041.67,0,0.082,2
96595,56,167,17,-1375,1041.67,0,0.054,3
96596,57,167,17,-1375,1041.67,0,0.033,5
96597,58,167,17,-1375,1041.67,0,0.024,9
96598,45,168,17,124802,1041.67,1,0.173,4
96599,46,168,17,62365,1041.67,1,0.099,3
96600,47,168,17,141677,1041.67,1,0.193,2
96601,48,168,17,148427,1041.67,1,0.201,2
96602,49,168,17,162771,1041.67,1,0.218,2
96603,50,168,17,168677,1041.67,1,0.225,2
96604,51,168,17,169521,1041.67,1,0.226,2
96605,52,168,17,155177,1041.67,1,0.209,2
96606,53,168,17,-1375,1041.67,0,0.168,2
96607,54,168,17,-1375,1041.67,0,0.131,2
96608,55,168,17,-1375,1041.67,0,0.088,2
96609,56,168,17,-1375,1041.67,0,0.049,3
96610,57,168,17,-1375,1041.67,0,0.022,5
96611,45,169,17,118052,1041.67,1,0.165,5
96612,46,169,17,131552,1041.67,1,0.181,3
96613,47,169,17,142521,1041.67,1,0.194,3
96614,48,169,17,148427,1041.67,1,0.201,2
96615,49,169,17,161927,1041.67,1,0.217,2
96616,50,169,17,170365,1041.67,1,0.227,2
96617,51,169,17,169521,1041.67,1,0.226,2
96618,52,169,17,154333,1041.67,1,0.208,2
96619,53,169,17,-1375,1041.67,0,0.186,2
96620,54,169,17,-1375,1041.67,0,0.15,2
96621,55,169,17,-1375,1041.67,0,0.097,2
96622,56,169,17,-1375,1041.67,0,0.051,2
96623,57,169,17,-1375,1041.67,0,0.019,5
96624,47,170,17,134927,1041.67,1,0.185,3
96625,48,170,17,141677,1041.67,1,0.193,2
96626,49,170,17,151802,1041.67,1,0.205,2
96627,50,170,17,158552,1041.67,1,0.213,2
96628,51,170,17,156021,1041.67,1,0.21,2
96629,52,170,17,161083,1041.67,1,0.216,2
96630,53,170,17,145896,1041.67,1,0.198,2
96631,54,170,17,-1375,1041.67,0,0.169,2
96632,55,170,17,-1375,1041.67,0,0.127,2
96633,56,170,17,-1375,1041.67,0,0.078,2
96634,57,170,17,-1375,1041.67,0,0.04,5
96635,47,171,17,132396,1041.67,1,0.182,3
96636,48,171,17,143365,1041.67,1,0.195,3
96637,49,171,17,150958,1041.67,1,0.204,2
96638,50,171,17,188927,1041.67,1,0.249,2
96639,51,171,17,176271,1041.67,1,0.234,2
96640,52,171,17,163615,1041.67,1,0.219,2
96641,53,171,17,161927,1041.67,1,0.217,2
96642,54,171,17,-1375,1041.67,0,0.199,2
96643,55,171,17,-1375,1041.67,0,0.146,2
96644,56,171,17,-1375,1041.67,0,0.104,2
96645,57,171,17,-1375,1041.67,0,0.059,5
96646,47,172,17,127333,1041.67,1,0.176,5
96647,48,172,17,138302,1041.67,1,0.189,3
96648,49,172,17,205802,1041.67,1,0.269,2
96649,50,172,17,197365,1041.67,1,0.259,2
96650,51,172,17,175427,1041.67,1,0.233,2
96651,52,172,17,170365,1041.67,1,0.227,2
96652,53,172,17,161927,1041.67,1,0.217,2
96653,54,172,17,152646,1041.67,1,0.206,2
96654,55,172,17,141677,1041.67,1,0.193,2
96655,56,172,17,-1375,1041.67,0,0.106,2
96656,48,173,17,220990,1041.67,1,0.287,3
96657,49,173,17,205802,1041.67,1,0.269,2
96658,50,173,17,200740,1041.67,1,0.263,2
96659,51,173,17,192302,1041.67,1,0.253,2
96660,52,173,17,188083,1041.67,1,0.248,2
96661,54,173,17,188083,1041.67,1,0.248,2
96662,55,173,17,153490,1041.67,1,0.207,2
96663,56,173,17,120583,1041.67,1,0.168,2
96664,49,174,17,211708,1041.67,1,0.276,2
96665,50,174,17,220146,1041.67,1,0.286,2
96666,17,21,16,32833,1041.67,1,0.064,9
96667,18,21,16,-1375,1041.67,0,0.073,9
96668,19,21,16,-1375,1041.67,0,0.073,9
96669,17,22,16,36208,1041.67,1,0.068,9
96670,18,22,16,-1375,1041.67,0,0.068,9
96671,19,22,16,-1375,1041.67,0,0.073,9
96672,16,23,16,37896,1041.67,1,0.07,9
96673,17,23,16,40427,1041.67,1,0.073,9
96674,18,23,16,-1375,1041.67,0,0.071,9
96675,16,24,16,41271,1041.67,1,0.074,9
96676,17,24,16,53083,1041.67,1,0.088,9
